Image,u,v,pitch,yaw,A_E,A_N,F_E,F_N
DJI_0909.JPG,3522,1807,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.07,2155321.96
DJI_0909.JPG,3517,1993,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.59,2155322.57
DJI_0909.JPG,3322,2040,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.66,2155321.16
DJI_0909.JPG,3812,1656,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295407.82,2155323.78
DJI_0909.JPG,3555,1847,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.27,2155322.36
DJI_0909.JPG,3607,1824,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.91,2155322.7
DJI_0909.JPG,3726,1701,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295408.49,2155323.24
DJI_0909.JPG,3498,1716,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.42,2155321.45
DJI_0909.JPG,3409,2101,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.84,2155322.08
DJI_0909.JPG,3523,2080,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.27,2155322.92
DJI_0909.JPG,3936,1669,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295407.48,2155324.82
DJI_0909.JPG,3557,2078,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.13,2155323.19
DJI_0909.JPG,3509,2037,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.97,2155322.66
DJI_0909.JPG,3848,1628,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295407.46,2155323.97
DJI_0909.JPG,3436,1949,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.52,2155321.76
DJI_0909.JPG,3356,2114,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295413.13,2155321.7
DJI_0909.JPG,3881,1625,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295407.32,2155324.23
DJI_0909.JPG,3621,1828,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.89,2155322.83
DJI_0909.JPG,3507,1905,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.91,2155322.18
DJI_0909.JPG,3926,1615,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295407.08,2155324.56
DJI_0909.JPG,3470,1627,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295408.8,2155320.91
DJI_0909.JPG,3299,2142,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295413.56,2155321.34
DJI_0909.JPG,3224,2051,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295413.09,2155320.41
DJI_0909.JPG,3746,1682,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295408.26,2155323.33
DJI_0909.JPG,3482,2040,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.09,2155322.45
DJI_0909.JPG,3688,2000,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.04,2155323.97
DJI_0909.JPG,3275,1857,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.35,2155320.14
DJI_0909.JPG,3443,2014,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.02,2155322.05
DJI_0909.JPG,3246,2002,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.62,2155320.42
DJI_0909.JPG,3852,1643,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295407.57,2155324.06
DJI_0909.JPG,3287,1909,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.72,2155320.42
DJI_0909.JPG,3662,1738,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.01,2155322.85
DJI_0909.JPG,3658,1970,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.9,2155323.62
DJI_0909.JPG,3644,1630,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295408.2,2155322.33
DJI_0909.JPG,3557,1707,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.14,2155321.89
DJI_0909.JPG,3659,1907,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.39,2155323.41
DJI_0909.JPG,3829,1613,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295407.41,2155323.77
DJI_0909.JPG,3339,2079,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.91,2155321.44
DJI_0909.JPG,3523,1790,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.93,2155321.9
DJI_0909.JPG,3667,1627,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295408.1,2155322.51
DJI_0909.JPG,3531,1759,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.65,2155321.86
DJI_0909.JPG,3510,1616,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295408.56,2155321.2
DJI_0909.JPG,3557,1970,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.26,2155322.81
DJI_0909.JPG,3404,1755,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.07,2155320.82
DJI_0909.JPG,3395,1902,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.29,2155321.26
DJI_0909.JPG,3671,1617,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295408.0,2155322.51
DJI_0909.JPG,3338,2038,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.58,2155321.28
DJI_0909.JPG,3520,1715,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.33,2155321.62
DJI_0909.JPG,3660,1783,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.39,2155322.98
DJI_0909.JPG,3226,2033,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.94,2155320.36
DJI_0909.JPG,3607,1877,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.33,2155322.88
DJI_0909.JPG,3516,1845,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.4,2155322.04
DJI_0909.JPG,3461,1798,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.21,2155321.43
DJI_0909.JPG,3572,1891,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.57,2155322.65
DJI_0909.JPG,3781,1614,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295407.59,2155323.38
DJI_0909.JPG,3459,1841,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.57,2155321.57
DJI_0909.JPG,3565,1628,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295408.47,2155321.69
DJI_0909.JPG,3608,1781,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.55,2155322.56
DJI_0909.JPG,3479,1953,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.4,2155322.12
DJI_0909.JPG,3442,1860,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.78,2155321.49
DJI_0909.JPG,3613,1756,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.33,2155322.51
DJI_0909.JPG,3861,1668,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295407.74,2155324.21
DJI_0909.JPG,3644,1736,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.06,2155322.69
DJI_0909.JPG,3525,2038,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.92,2155322.79
DJI_0909.JPG,3278,1982,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.34,2155320.6
DJI_0909.JPG,3386,1982,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.96,2155321.47
DJI_0909.JPG,3530,2068,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.14,2155322.94
DJI_0909.JPG,3290,2116,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295413.38,2155321.18
DJI_0909.JPG,3882,1664,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295407.63,2155324.37
DJI_0909.JPG,3393,2034,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.36,2155321.71
DJI_0909.JPG,3797,1712,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295408.33,2155323.85
DJI_0909.JPG,3855,1656,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295407.66,2155324.12
DJI_0909.JPG,3497,1745,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.66,2155321.54
DJI_0909.JPG,3315,2127,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295413.38,2155321.42
DJI_0909.JPG,3354,1924,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.61,2155321.01
DJI_0909.JPG,3608,1971,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.09,2155323.22
DJI_0909.JPG,3922,1640,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295407.3,2155324.61
DJI_0909.JPG,3685,1619,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295407.97,2155322.63
DJI_0909.JPG,3591,1947,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.95,2155323.0
DJI_0909.JPG,3465,1916,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.15,2155321.88
DJI_0909.JPG,3427,1802,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.36,2155321.17
DJI_0909.JPG,3475,2085,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.48,2155322.56
DJI_0909.JPG,3580,1646,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295408.56,2155321.87
DJI_0909.JPG,3463,2050,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.24,2155322.33
DJI_0909.JPG,3812,1632,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295407.62,2155323.7
DJI_0909.JPG,3397,1820,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.62,2155320.99
DJI_0909.JPG,3572,1796,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.8,2155322.32
DJI_0909.JPG,3485,1618,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295408.67,2155321.01
DJI_0909.JPG,3346,2024,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.44,2155321.3
DJI_0909.JPG,3468,1985,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.7,2155322.14
DJI_0909.JPG,3583,1739,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.3,2155322.21
DJI_0909.JPG,3536,1963,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.28,2155322.61
DJI_0909.JPG,3254,1801,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.97,2155319.77
DJI_0909.JPG,3689,1774,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.21,2155323.19
DJI_0909.JPG,3273,1875,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.5,2155320.19
DJI_0909.JPG,3426,1856,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.8,2155321.35
DJI_0909.JPG,3785,1766,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295408.81,2155323.93
DJI_0909.JPG,3633,1673,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295408.59,2155322.39
DJI_0909.JPG,3544,1819,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.09,2155322.17
DJI_0909.JPG,3556,1885,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.58,2155322.5
DJI_0909.JPG,3576,1820,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.98,2155322.44
DJI_0909.JPG,3445,1917,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.23,2155321.72
DJI_0909.JPG,3228,2084,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295413.34,2155320.56
DJI_0909.JPG,3286,1885,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.53,2155320.33
DJI_0909.JPG,3518,1695,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.18,2155321.54
DJI_0909.JPG,3835,1623,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295407.47,2155323.85
DJI_0909.JPG,3924,1628,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295407.19,2155324.59
DJI_0909.JPG,3252,1899,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.77,2155320.1
DJI_0909.JPG,3481,1658,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.01,2155321.11
DJI_0909.JPG,3423,2093,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.72,2155322.17
DJI_0909.JPG,3303,2035,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.68,2155320.99
DJI_0909.JPG,3788,1750,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295408.67,2155323.9
DJI_0909.JPG,3541,1888,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.66,2155322.39
DJI_0909.JPG,3312,2068,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.92,2155321.18
DJI_0909.JPG,3297,1919,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.77,2155320.53
DJI_0909.JPG,3749,1663,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295408.1,2155323.29
DJI_0909.JPG,3463,1732,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.67,2155321.22
DJI_0909.JPG,3549,1760,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.59,2155322.01
DJI_0909.JPG,3861,1684,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295407.87,2155324.27
DJI_0909.JPG,3911,1617,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295407.15,2155324.45
DJI_0909.JPG,3599,1960,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295411.03,2155323.11
DJI_0909.JPG,3557,1795,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295409.85,2155322.2
DJI_0909.JPG,3270,2098,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295413.31,2155320.95
DJI_0909.JPG,3366,2011,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.27,2155321.41
DJI_0909.JPG,3310,2115,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295413.3,2155321.33
DJI_0909.JPG,3214,2040,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295413.04,2155320.29
DJI_0909.JPG,3505,2085,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295412.37,2155322.8
DJI_0909.JPG,3547,1907,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295410.79,2155322.51
DJI_0909.JPG,393,3148,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295432.19,2155300.9
DJI_0909.JPG,535,3181,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295431.95,2155302.16
DJI_0909.JPG,478,3133,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295431.76,2155301.56
DJI_0909.JPG,463,3018,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295430.84,2155301.14
DJI_0909.JPG,535,3162,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295431.79,2155302.11
DJI_0909.JPG,383,3141,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295432.17,2155300.8
DJI_0909.JPG,316,3149,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295432.48,2155300.26
DJI_0909.JPG,594,3183,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295431.76,2155302.66
DJI_0909.JPG,3541,2480,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295415.41,2155324.53
DJI_0909.JPG,609,3230,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295432.1,2155302.91
DJI_0909.JPG,394,3304,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295433.52,2155301.29
DJI_0909.JPG,382,3261,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295433.19,2155301.09
DJI_0909.JPG,409,3370,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295434.03,2155301.58
DJI_0909.JPG,572,3260,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295432.49,2155302.67
DJI_0909.JPG,518,3313,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295433.14,2155302.36
DJI_0909.JPG,444,3240,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295432.79,2155301.55
DJI_0909.JPG,467,3261,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295432.88,2155301.8
DJI_0909.JPG,252,3334,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295434.3,2155300.17
DJI_0909.JPG,314,3331,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295434.04,2155300.69
DJI_0909.JPG,489,3283,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295432.99,2155302.04
DJI_0909.JPG,348,3292,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295433.58,2155300.88
DJI_0909.JPG,589,3240,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295432.26,2155302.77
DJI_0909.JPG,480,3363,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295433.7,2155302.16
DJI_0909.JPG,511,3232,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295432.47,2155302.09
DJI_0909.JPG,460,3362,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295433.77,2155301.99
DJI_0909.JPG,411,3306,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295433.47,2155301.44
DJI_0909.JPG,428,3282,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295433.2,2155301.52
DJI_0909.JPG,409,3396,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295434.25,2155301.64
DJI_0909.JPG,252,3365,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295434.56,2155300.24
DJI_0909.JPG,325,3322,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295433.93,2155300.76
DJI_0909.JPG,293,3268,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295433.58,2155300.36
DJI_0909.JPG,472,3225,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295432.56,2155301.75
DJI_0909.JPG,471,3331,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295433.46,2155302.01
DJI_0909.JPG,500,3219,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295432.4,2155301.97
DJI_0909.JPG,535,3229,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295432.36,2155302.29
DJI_0909.JPG,544,3266,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295432.64,2155302.46
DJI_0909.JPG,424,3303,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295433.4,2155301.54
DJI_0909.JPG,587,3220,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295432.09,2155302.7
DJI_0909.JPG,272,3234,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295433.37,2155300.1
DJI_0909.JPG,341,3305,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295433.72,2155300.85
DJI_0909.JPG,569,3230,-1.5690509975429023,4.2987459476620336,295414.63,2155315.47,295432.25,2155302.57
DJI_0918.JPG,247,375,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295414.27,2155329.24
DJI_0918.JPG,1749,75,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295422.19,2155317.59
DJI_0918.JPG,3306,477,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295424.77,2155302.71
DJI_0918.JPG,3261,553,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295423.98,2155302.86
DJI_0918.JPG,3234,603,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295423.47,2155302.93
DJI_0918.JPG,3222,666,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295422.91,2155302.82
DJI_0918.JPG,3267,662,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295423.11,2155302.46
DJI_0918.JPG,3276,572,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295423.88,2155302.67
DJI_0918.JPG,3301,549,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295424.16,2155302.53
DJI_0918.JPG,3329,531,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295424.41,2155302.35
DJI_0918.JPG,3388,509,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295424.81,2155301.92
DJI_0918.JPG,3403,548,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295424.54,2155301.67
DJI_0918.JPG,3222,638,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295423.14,2155302.91
DJI_0918.JPG,3347,487,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295424.84,2155302.33
DJI_0918.JPG,3271,692,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295422.87,2155302.33
DJI_0918.JPG,3360,523,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295424.59,2155302.11
DJI_0918.JPG,3397,516,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295424.79,2155301.82
DJI_0918.JPG,3332,557,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295424.21,2155302.24
DJI_0918.JPG,3269,624,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295423.43,2155302.56
DJI_0918.JPG,3330,503,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295424.65,2155302.43
DJI_0918.JPG,3299,519,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295424.4,2155302.64
DJI_0918.JPG,3240,592,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295423.58,2155302.91
DJI_0918.JPG,3318,714,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295422.86,2155301.87
DJI_0918.JPG,588,1567,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295406.31,2155321.21
DJI_0918.JPG,615,1570,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295406.38,2155320.98
DJI_0918.JPG,568,1578,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295406.15,2155321.33
DJI_0918.JPG,2286,1081,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295416.18,2155309.18
DJI_0918.JPG,2279,1134,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295415.73,2155309.05
DJI_0918.JPG,2267,1157,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295415.5,2155309.06
DJI_0918.JPG,2258,1075,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295416.12,2155309.43
DJI_0918.JPG,2289,1114,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295415.92,2155309.04
DJI_0918.JPG,2313,1169,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295415.57,2155308.64
DJI_0918.JPG,2275,1146,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295415.62,2155309.04
DJI_0918.JPG,2315,1158,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295415.66,2155308.67
DJI_0918.JPG,2678,1348,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295415.41,2155305.02
DJI_0918.JPG,2651,1423,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295414.71,2155304.98
DJI_0918.JPG,2692,1342,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295415.51,2155304.93
DJI_0918.JPG,2713,1334,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295415.65,2155304.79
DJI_0918.JPG,330,2230,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295400.07,2155320.93
DJI_0918.JPG,180,2074,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295400.82,2155322.67
DJI_0918.JPG,268,2294,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295399.33,2155321.23
DJI_0918.JPG,391,2064,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295401.64,2155321.0
DJI_0918.JPG,457,2101,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295401.57,2155320.34
DJI_0918.JPG,296,2315,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295399.26,2155320.93
DJI_0918.JPG,580,1857,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295403.97,2155320.2
DJI_0918.JPG,280,2218,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295400.0,2155321.38
DJI_0918.JPG,436,2257,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295400.22,2155319.99
DJI_0918.JPG,523,2048,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295402.23,2155319.99
DJI_0918.JPG,509,1754,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295404.54,2155321.15
DJI_0918.JPG,458,2360,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295399.46,2155319.48
DJI_0918.JPG,470,1834,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295403.77,2155321.17
DJI_0918.JPG,575,1727,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295404.99,2155320.71
DJI_0918.JPG,347,2056,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295401.55,2155321.38
DJI_0918.JPG,117,2233,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295399.3,2155322.65
DJI_0918.JPG,540,2343,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295399.88,2155318.87
DJI_0918.JPG,375,2347,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295399.27,2155320.19
DJI_0918.JPG,92,2301,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295398.66,2155322.63
DJI_0918.JPG,249,2212,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295399.94,2155321.65
DJI_0918.JPG,123,2126,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295400.2,2155322.95
DJI_0918.JPG,473,1625,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295405.45,2155321.92
DJI_0918.JPG,557,1884,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295403.67,2155320.29
DJI_0918.JPG,174,2134,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295400.31,2155322.51
DJI_0918.JPG,66,2375,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295397.96,2155322.61
DJI_0918.JPG,105,2118,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295400.2,2155323.12
DJI_0918.JPG,378,2165,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295400.77,2155320.76
DJI_0918.JPG,515,1874,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295403.6,2155320.66
DJI_0918.JPG,442,1641,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295405.21,2155322.11
DJI_0918.JPG,456,1722,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295404.61,2155321.69
DJI_0918.JPG,410,2092,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295401.48,2155320.75
DJI_0918.JPG,367,2312,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295399.53,2155320.37
DJI_0918.JPG,328,2097,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295401.15,2155321.39
DJI_0918.JPG,476,2140,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295401.32,2155320.05
DJI_0918.JPG,218,2073,-1.5690509975429023,1.1623892818282233,295410.13,2155303.11,295400.96,2155322.36
