,Source_Image,Altitude,Pitch,u,v,Reference_Point_ID,Prj_Error_Easting,Prj_Error_Northing,Prj_Error,Flat_Error_Easting,Flat_Error_Northing,Flat_Error,delta,gamma,tan_beta,tan_alpha
696,DJI_0182.JPG,30,30,1246,544,RR_2,-19.137,-9.392,21.31746779,-7.757,-1.562,7.912704531,0.305464423,0.523598776,-0.306557681,1.181956548
697,DJI_0182.JPG,30,30,3453,869,RR_3,-20.414,-0.106,20.4142752,-9.804,-0.566,9.820324435,0.239174527,0.523598776,0.178962809,0.987284097
698,DJI_0183.JPG,30,30,875,3687,RR_1,-5.298,-0.018,5.298030577,-5.118,1.102,5.235296362,-0.359688076,0.523598776,-0.388174402,0.426798097
699,DJI_0183.JPG,30,30,4606,3498,GCP_3,-10.195,-3.682,10.83951793,-9.225,-4.892,10.44185276,-0.322774604,0.523598776,0.432612616,0.486157738
700,DJI_0183.JPG,30,30,2924,2463,GCP_5,-8.57,-12.631,15.26391369,-5.81,-12.371,13.66739701,-0.106394444,0.523598776,0.062587485,0.448479432
701,DJI_0183.JPG,30,30,1268,906,RR_2,-14.937,-7.402,16.6704401,-6.277,-0.712,6.317252013,0.231477977,0.523598776,-0.301717876,1.028289147
702,DJI_0183.JPG,30,30,3627,1297,RR_3,-15.924,1.244,15.9725174,-7.924,0.514,7.940653122,0.148589488,0.523598776,0.21724127,0.84286179
703,DJI_0184.JPG,30,30,2967,3280,GCP_5,-5.83,-12.431,13.73020979,-4.83,-12.451,13.35501033,-0.279041696,0.523598776,0.072047105,0.260365716
704,DJI_0184.JPG,30,30,1174,1405,RR_2,-11.057,-6.032,12.59532743,-5.267,-0.632,5.304782088,0.12527602,0.523598776,-0.322397045,0.859618832
705,DJI_0184.JPG,30,30,3755,1877,RR_3,-11.914,1.514,12.00981232,-6.714,0.574,6.738491819,0.022103858,0.523598776,0.245400139,0.671659448
706,DJI_0184.JPG,30,30,4424,238,GCP_2,-23.96,2.688,24.11030784,-6.98,-0.852,7.031806596,0.36545712,0.523598776,0.392574225,1.380753539
707,DJI_0185.JPG,30,30,1122,1992,RR_2,-7.787,-4.192,8.843654957,-4.397,-0.252,4.404215367,-0.003189623,0.523598776,-0.333836585,0.690290638
708,DJI_0185.JPG,30,30,3937,2547,RR_3,-8.554,1.984,8.781068955,-5.654,0.884,5.722689228,-0.124626346,0.523598776,0.28543853,0.523151677
709,DJI_0185.JPG,30,30,4643,625,GCP_2,-19.26,3.678,19.60804131,-5.64,-0.152,5.642047855,0.289176159,0.523598776,0.440752289,1.23564061
710,DJI_0185.JPG,30,30,2609,74,GCP_1,-22.148,-11.852,25.11978917,-5.678,-7.132,9.116200305,0.396541021,0.523598776,-0.00670973,1.313691373
711,DJI_0186.JPG,30,30,1021,2736,RR_2,-5.307,-2.552,5.888714036,-3.927,-0.032,3.927130377,-0.16532785,0.523598776,-0.356055692,0.533617114
712,DJI_0186.JPG,30,30,4099,3394,RR_3,-5.914,1.604,6.127659586,-4.834,0.724,4.887916939,-0.302059429,0.523598776,0.321077098,0.398813013
713,DJI_0186.JPG,30,30,4841,1121,GCP_2,-15.05,4.238,15.6353172,-5.01,0.458,5.030890975,0.1862253,0.523598776,0.484310539,1.070507018
714,DJI_0186.JPG,30,30,2645,490,GCP_1,-17.818,-10.572,20.71830852,-5.098,-6.972,8.637035834,0.316231626,0.523598776,0.001209951,1.115253208
715,DJI_0187.JPG,30,30,822,3577,RR_2,-3.097,-0.352,3.116939685,-2.887,0.968,3.044961904,-0.338321581,0.523598776,-0.399833933,0.447897203
716,DJI_0187.JPG,30,30,5000,1672,GCP_2,-10.7,4.658,11.66991705,-3.79,1.178,3.968851723,0.067101384,0.523598776,0.519289133,0.916832907
717,DJI_0187.JPG,30,30,2620,937,GCP_1,-13.288,-9.182,16.15178219,-3.878,-6.392,7.476399401,0.225007907,0.523598776,-0.004289828,0.929015746
718,DJI_0188.JPG,30,30,5237,2367,GCP_2,-7.43,4.288,8.578568878,-3.42,1.268,3.647495579,-0.085471409,0.523598776,0.571427038,0.785929567
719,DJI_0188.JPG,30,30,2627,1490,GCP_1,-9.758,-8.062,12.65758302,-3.548,-6.202,7.145145765,0.106829412,0.523598776,-0.002749889,0.72977869
720,DJI_0189.JPG,30,30,2625,2114,GCP_1,-6.488,-6.732,9.349543732,-2.828,-5.622,6.293208085,-0.03001753,0.523598776,-0.003189872,0.538009285
721,DJI_0190.JPG,30,30,2598,2952,GCP_1,-4.188,-5.942,7.269574128,-2.738,-5.462,6.10983535,-0.211169481,0.523598776,-0.009129633,0.323150612
722,DJI_0191.JPG,30,30,2544,3922,GCP_1,-2.568,-5.212,5.810298444,-2.348,-5.112,5.625446471,-0.404189866,0.523598776,-0.021009156,0.1218313
723,DJI_0193.JPG,30,30,1182,3268,GCP_2,-0.37,2.878,2.901686406,-0.7,1.308,1.483530923,-0.276600556,0.523598776,-0.320637116,0.415839564
724,DJI_0193.JPG,30,30,2844,1113,RR_3,6.826,3.684,7.756683054,-1.254,0.474,1.340593898,0.187924225,0.523598776,0.044988192,0.864224125
725,DJI_0193.JPG,30,30,3646,290,GCP_5,14.95,-10.041,18.00900278,-0.44,-12.631,12.63866136,0.355441453,0.523598776,0.221421102,1.256211863
726,DJI_0194.JPG,30,30,2668,1697,RR_3,3.376,2.944,4.479342809,-1.744,0.934,1.978355883,0.06162478,0.523598776,0.006269748,0.662702583
727,DJI_0194.JPG,30,30,3482,707,GCP_5,10.94,-10.841,15.40165189,-0.71,-12.391,12.41132471,0.272524472,0.523598776,0.185342552,1.055484206
728,DJI_0194.JPG,30,30,4860,123,RR_1,17.122,-1.818,17.21824637,-1.998,1.422,2.452363758,0.387335075,0.523598776,0.488490371,1.515304111
729,DJI_0194.JPG,30,30,2343,79,GCP_3,11.495,1.748,11.62714621,-3.685,-5.922,6.974905663,0.395604853,0.523598776,-0.065227379,1.315500368
730,DJI_0195.JPG,30,30,2548,2365,RR_3,3.236,2.834,4.301540654,0.456,1.604,1.667558695,-0.085034649,0.523598776,-0.020129191,0.469554265
731,DJI_0195.JPG,30,30,3423,1188,GCP_5,9.91,-10.971,14.78414492,1.45,-11.891,11.97908098,0.171954933,0.523598776,0.172363074,0.864383933
732,DJI_0195.JPG,30,30,4894,489,RR_1,15.572,-1.788,15.67431428,0.072,1.632,1.633587463,0.316430314,0.523598776,0.49597007,1.340509862
733,DJI_0195.JPG,30,30,2193,486,GCP_3,10.155,1.128,10.21745609,-1.565,-5.292,5.518558598,0.317026221,0.523598776,-0.098226053,1.126701911
734,DJI_0196.JPG,30,30,2528,3212,RR_3,0.796,2.994,3.098007747,-0.154,2.544,2.548656901,-0.265164136,0.523598776,-0.024529014,0.265560874
735,DJI_0196.JPG,30,30,3472,1796,GCP_5,6.27,-10.761,12.45439766,0.92,-10.881,10.91982422,0.039904217,0.523598776,0.183142641,0.667947345
736,DJI_0196.JPG,30,30,5043,970,RR_1,11.362,-1.388,11.44646618,-0.128,2.312,2.315540542,0.218099304,0.523598776,0.528748753,1.163485554
737,DJI_0196.JPG,30,30,2136,991,GCP_3,6.055,0.718,6.097421504,-2.205,-3.962,4.534255065,0.213691836,0.523598776,-0.110765549,0.920376972
738,DJI_0197.JPG,30,30,3532,2568,GCP_5,3.53,-11.131,11.67733107,0.81,-10.771,10.80141384,-0.129171816,0.523598776,0.19634211,0.467423199
739,DJI_0197.JPG,30,30,5233,1583,RR_1,7.832,-1.558,7.985461039,0.062,2.102,2.102914168,0.086563164,0.523598776,0.570547073,0.986647203
740,DJI_0197.JPG,30,30,2079,1616,GCP_3,2.765,-0.482,2.806697169,-2.385,-3.682,4.386952131,0.079353874,0.523598776,-0.123305045,0.704567933
741,DJI_0197.JPG,30,30,3365,343,GCP_4,13.497,5.747,14.66959502,-1.193,3.737,3.922807413,0.345155977,0.523598776,0.159603587,1.207889724
742,DJI_0198.JPG,30,30,3638,3493,GCP_5,1.34,-10.721,10.80441766,0.48,-10.261,10.27222084,-0.321785067,0.523598776,0.219661173,0.303531864
743,DJI_0198.JPG,30,30,2042,2348,GCP_3,-0.015,-1.402,1.40208024,-2.615,-3.312,4.219901539,-0.081320896,0.523598776,-0.131444718,0.495396305
744,DJI_0198.JPG,30,30,3424,856,GCP_4,9.577,4.917,10.765492,-1.063,3.927,4.06832865,0.241871926,0.523598776,0.172583065,0.990278745
745,DJI_0199.JPG,30,30,1967,3225,GCP_3,-5.125,-3.182,6.032474534,-5.895,-4.082,7.170338137,-0.267825475,0.523598776,-0.147944055,0.302930398
746,DJI_0199.JPG,30,30,3472,1446,GCP_4,2.897,3.417,4.479787718,-4.123,3.177,5.205041595,0.116388159,0.523598776,0.183142641,0.778748293
747,DJI_0200.JPG,30,30,3511,2130,GCP_4,2.867,3.797,4.757824923,-1.243,4.037,4.224028646,-0.033533569,0.523598776,0.191722296,0.576030032
748,DJI_0201.JPG,30,30,3567,2985,GCP_4,0.317,3.907,3.919839027,-1.413,4.377,4.59942366,-0.218099304,0.523598776,0.204041801,0.381095195
749,DJI_0202.JPG,30,30,3649,3885,GCP_4,-1.903,3.987,4.417870302,-2.293,4.337,4.905855481,-0.397289428,0.523598776,0.222081076,0.257372473
750,DJI_0205.JPG,30,30,1912,1995,GCP_3,-12.915,-7.642,15.00657819,-8.835,-5.682,10.50439665,-0.003849539,0.523598776,-0.160043569,0.601204665
751,DJI_0205.JPG,30,30,610,1352,GCP_5,-11.66,-19.831,23.00487255,-5.17,-13.601,14.55046738,0.136735598,0.523598776,-0.446472059,0.960595001
752,DJI_0205.JPG,30,30,1405,447,RR_3,-20.574,-7.016,21.73738098,-7.794,-0.306,7.800004615,0.324751712,0.523598776,-0.271579087,1.206608397
753,DJI_0206.JPG,30,30,2045,2593,GCP_3,-9.805,-6.892,11.9848942,-7.655,-5.572,9.468168197,-0.134576085,0.523598776,-0.130784745,0.433598122
754,DJI_0206.JPG,30,30,720,1765,GCP_5,-8.31,-18.721,20.48247888,-4.07,-13.591,14.18732466,0.046710625,0.523598776,-0.422273032,0.814293421
755,DJI_0206.JPG,30,30,1631,780,RR_3,-16.404,-6.146,17.51754926,-6.484,-0.426,6.49797907,0.257568569,0.523598776,-0.221861085,1.039633395
756,DJI_0207.JPG,30,30,2050,3307,GCP_3,-10.315,-6.322,12.09821925,-9.535,-5.632,11.07409811,-0.284521758,0.523598776,-0.129684789,0.277895346
757,DJI_0207.JPG,30,30,654,2300,GCP_5,-8.16,-17.621,19.41868278,-5.76,-13.741,14.89941881,-0.070823193,0.523598776,-0.436792448,0.687463559
758,DJI_0207.JPG,30,30,1669,1175,RR_3,-15.354,-5.486,16.30464694,-7.924,-0.896,7.974496348,0.174729534,0.523598776,-0.213501421,0.884507492
759,DJI_0208.JPG,30,30,543,3132,GCP_5,-3.08,-14.951,15.26495336,-2.44,-12.671,12.90379173,-0.248702995,0.523598776,-0.461211467,0.556040233
760,DJI_0208.JPG,30,30,1686,1787,RR_3,-8.784,-3.456,9.439416931,-4.334,-0.176,4.337572132,0.04188068,0.523598776,-0.209761571,0.681504765
761,DJI_0208.JPG,30,30,2773,196,GCP_2,-20.61,-4.002,20.99495425,-5.11,-0.432,5.128228154,0.373491133,0.523598776,0.02936882,1.253538595
762,DJI_0209.JPG,30,30,1635,2449,RR_3,-8.844,-2.946,9.32176228,-6.554,-0.766,6.598611369,-0.103348547,0.523598776,-0.22098112,0.508212085
763,DJI_0209.JPG,30,30,2826,595,GCP_2,-19.23,-3.682,19.57932644,-7.15,-1.072,7.229915906,0.295227776,0.523598776,0.041028351,1.070881417
764,DJI_0209.JPG,30,30,988,56,GCP_1,-21.948,-19.972,29.6748292,-7.338,-7.782,10.6960632,0.399905148,0.523598776,-0.363315401,1.453592961
765,DJI_0210.JPG,30,30,1517,3138,RR_3,-5.934,-1.306,6.076017775,-5.094,0.054,5.094286211,-0.249942485,0.523598776,-0.246940077,0.380231125
766,DJI_0210.JPG,30,30,2823,990,GCP_2,-14.66,-2.342,14.84589384,-5.48,-0.332,5.490047723,0.213901909,0.523598776,0.040368378,0.910152522
767,DJI_0210.JPG,30,30,867,376,GCP_1,-17.218,-18.092,24.97558784,-5.628,-7.292,9.211278305,0.338713011,0.523598776,-0.389934331,1.311874622
768,DJI_0211.JPG,30,30,2890,1517,GCP_2,-10.87,-1.212,10.93736001,-4.54,-0.012,4.540015859,0.100953988,0.523598776,0.055107786,0.723998619
769,DJI_0211.JPG,30,30,754,804,GCP_1,-13.238,-16.112,20.85284604,-4.678,-7.032,8.445869286,0.252625353,0.523598776,-0.414793332,1.140997123
770,DJI_0212.JPG,30,30,2881,2155,GCP_2,-7.81,0.058,7.810215362,-4.16,0.688,4.216508508,-0.039025688,0.523598776,0.053127865,0.529850028
771,DJI_0212.JPG,30,30,558,1316,GCP_1,-9.848,-13.852,16.99591151,-4.278,-6.512,7.79149716,0.14449909,0.523598776,-0.457911599,0.98134953
772,DJI_0213.JPG,30,30,2876,3013,GCP_2,-5.49,0.628,5.525801661,-4.05,0.788,4.125947649,-0.223962535,0.523598776,0.052027909,0.313700137
773,DJI_0213.JPG,30,30,338,2009,GCP_1,-7.128,-11.982,13.94190475,-4.288,-6.602,7.872315288,-0.006929093,0.523598776,-0.506309655,0.813565866
774,DJI_0214.JPG,30,30,85,2830,GCP_1,-5.278,-9.742,11.07988484,-4.428,-6.342,7.734865739,-0.185375429,0.523598776,-0.561967418,0.691808968
775,DJI_0003.JPG,40,0,210,2917,GCP_1,-2.468,-3.342,4.154514171,-2.468,-3.332,4.146474165,-0.203797117,0,-0.534468523,0.583582214
776,DJI_0003.JPG,40,0,1613,371,RR_2,-2.217,-0.042,2.217397799,-2.227,-0.052,2.227607012,0.339691115,0,-0.225820926,0.426904695
777,DJI_0004.JPG,40,0,281,3898,GCP_1,-3.528,-4.432,5.664751363,-3.548,-4.422,5.669425721,-0.399718502,0,-0.518849151,0.704076711
778,DJI_0004.JPG,40,0,1588,1379,RR_2,-3.257,1.658,3.65472475,-3.257,1.648,3.650199036,0.130902023,0,-0.231320705,0.267898766
779,DJI_0005.JPG,40,0,1582,2335,RR_2,0.263,3.388,3.398192608,0.263,3.388,3.398192608,-0.078479444,0,-0.232640652,0.246253495
780,DJI_0005.JPG,40,0,33,564,GCP_5,2.16,-9.721,9.958084204,2.16,-9.741,9.977608983,0.301457794,0,-0.573406958,0.676212721
781,DJI_0006.JPG,40,0,1566,3298,RR_2,0.063,3.338,3.338594465,0.063,3.338,3.338594465,-0.282697004,0,-0.23616051,0.380597275
782,DJI_0006.JPG,40,0,45,1513,GCP_5,1.09,-8.211,8.283032114,1.09,-8.211,8.283032114,0.101824873,0,-0.570767064,0.582766384
783,DJI_0006.JPG,40,0,1602,595,RR_1,1.162,3.792,3.966044377,1.162,3.792,3.966044377,0.295227776,0,-0.228240828,0.3865201
784,DJI_0007.JPG,40,0,10,2399,GCP_5,-0.1,-8.391,8.391595856,-0.1,-8.391,8.391595856,-0.092455006,0,-0.578466755,0.588300419
785,DJI_0007.JPG,40,0,1558,1512,RR_1,0.222,4.052,4.058076884,0.222,4.052,4.058076884,0.10204257,0,-0.237920439,0.260163546
786,DJI_0008.JPG,40,0,1535,2427,RR_1,-0.588,4.062,4.104337705,-0.588,4.062,4.104337705,-0.098558267,0,-0.242980236,0.263426663
787,DJI_0008.JPG,40,0,68,863,GCP_4,-1.413,6.077,6.239110353,-1.413,6.067,6.229370594,0.240419924,0,-0.565707268,0.631952449
788,DJI_0009.JPG,40,0,1511,3351,RR_1,-1.108,3.802,3.960160097,-1.118,3.812,3.972564411,-0.293414606,0,-0.248260024,0.398177069
789,DJI_0009.JPG,40,0,71,1800,GCP_4,-2.303,7.107,7.47082713,-2.303,7.107,7.47082713,0.039025688,0,-0.565047294,0.56682427
790,DJI_0010.JPG,40,0,3908,1563,GCP_4,-11.113,4.067,11.8338184,-11.113,4.067,11.8338184,0.090928093,0,0.279058786,0.294677673
791,DJI_0010.JPG,40,0,2164,411,RR_1,-5.648,-2.188,6.056999917,-5.638,-2.188,6.047676248,0.331847464,0,-0.104605797,0.361917444
792,DJI_0011.JPG,40,0,4053,2716,GCP_4,-8.423,4.957,9.773370862,-8.423,4.957,9.773370862,-0.161044484,0,0.310957505,0.354452839
793,DJI_0011.JPG,40,0,2525,1256,RR_1,-5.688,1.132,5.799548948,-5.688,1.132,5.799548948,0.157398923,0,-0.025188988,0.160747906
794,DJI_0011.JPG,40,0,5140,1190,GCP_3,-12.895,-3.822,13.44948731,-12.895,-3.822,13.44948731,0.171527833,0,0.550087895,0.584539031
795,DJI_0011.JPG,40,0,3990,362,GCP_5,-8.01,-13.211,15.44961556,-8.01,-13.211,15.44961556,0.341449999,0,0.297098062,0.475080542
796,DJI_0012.JPG,40,0,3992,3717,GCP_4,-7.883,5.147,9.414525904,-7.883,5.147,9.414525904,-0.36545712,0,0.297538044,0.497904692
797,DJI_0012.JPG,40,0,2518,2153,RR_1,-5.248,2.322,5.738744462,-5.248,2.322,5.738744462,-0.038586401,0,-0.026728926,0.0469669
798,DJI_0012.JPG,40,0,5187,2205,GCP_3,-12.045,-2.722,12.34873714,-12.045,-2.722,12.34873714,-0.050002533,0,0.56042748,0.563355993
799,DJI_0012.JPG,40,0,4057,1306,GCP_5,-7.24,-11.531,13.61548975,-7.24,-11.531,13.61548975,0.146652547,0,0.311837469,0.348114196
800,DJI_0012.JPG,40,0,4836,165,RR_3,-9.624,-1.016,9.677480664,-9.624,-1.016,9.677480664,0.379388785,0,0.483210583,0.655419421
801,DJI_0013.JPG,40,0,2440,2992,RR_1,-3.928,3.312,5.137949786,-3.928,3.312,5.137949786,-0.219566558,0,-0.043888236,0.227649801
802,DJI_0013.JPG,40,0,5137,3100,GCP_3,-10.385,-2.622,10.7108874,-10.385,-2.612,10.70844382,-0.242079271,0,0.549427922,0.61745161
803,DJI_0013.JPG,40,0,4016,2169,GCP_5,-5.76,-10.561,12.02964343,-5.76,-10.561,12.02964343,-0.042100267,0,0.302817832,0.30599982
804,DJI_0013.JPG,40,0,4835,1031,RR_3,-8.164,0.814,8.204479996,-8.154,0.814,8.194529395,0.205273415,0,0.482990592,0.535483247
805,DJI_0013.JPG,40,0,2595,363,RR_2,-4.747,-0.672,4.794329255,-4.737,-0.672,4.784428179,0.341254675,0,-0.009789607,0.355301088
806,DJI_0014.JPG,40,0,2382,3891,RR_1,-3.458,4.402,5.597800282,-3.458,4.402,5.597800282,-0.398411156,0,-0.056647724,0.425385145
807,DJI_0014.JPG,40,0,3989,3072,GCP_5,-4.95,-10.041,11.19482832,-4.95,-10.041,11.19482832,-0.236265664,0,0.29687807,0.388859944
808,DJI_0014.JPG,40,0,4839,1924,RR_3,-7.304,2.004,7.57393108,-7.304,2.004,7.57393108,0.011768104,0,0.483870556,0.48404715
809,DJI_0014.JPG,40,0,2570,1231,RR_2,-3.967,0.408,3.987925902,-3.967,0.408,3.987925902,0.162758555,0,-0.015289386,0.164940482
810,DJI_0015.JPG,40,0,4821,2821,RR_3,-10.424,0.964,10.46847993,-10.424,0.964,10.46847993,-0.18346223,0,0.479910715,0.522179985
811,DJI_0015.JPG,40,0,2514,2111,RR_2,-7.287,0.048,7.287158088,-7.287,0.048,7.287158088,-0.029358187,0,-0.027608891,0.040315094
812,DJI_0016.JPG,40,0,4780,3689,RR_3,-9.194,1.114,9.261243545,-9.184,1.134,9.253745836,-0.360073463,0,0.470891078,0.62841894
813,DJI_0016.JPG,40,0,2436,2971,RR_2,-6.457,1.508,6.630755085,-6.447,1.508,6.62101752,-0.215161938,0,-0.044768201,0.223297515
814,DJI_0016.JPG,40,0,3960,559,GCP_1,-8.038,-8.422,11.64214448,-8.028,-8.422,11.6352425,0.302460393,0,0.290498327,0.435856818
815,DJI_0017.JPG,40,0,2364,3947,RR_2,-6.517,2.368,6.933881525,-6.507,2.378,6.927909714,-0.408829418,0,-0.060607565,0.438246293
816,DJI_0017.JPG,40,0,3887,1516,GCP_1,-7.998,-7.112,10.70273554,-7.998,-7.112,10.70273554,0.101171724,0,0.274438972,0.293936954
817,DJI_0018.JPG,40,0,3813,2400,GCP_1,-7.328,-5.992,9.465920346,-7.328,-5.992,9.465920346,-0.092673101,0,0.258159626,0.275426545
818,DJI_0019.JPG,40,0,2624,2077,GCP_1,-2.578,-6.022,6.550615849,-2.578,-6.022,6.550615849,-0.02188399,0,-0.003409863,0.02215163
819,DJI_0019.JPG,40,0,769,614,GCP_2,0.94,0.588,1.108757864,0.94,0.578,1.1034872,0.291397642,0,-0.411493465,0.523947573
820,DJI_0020.JPG,40,0,2575,2983,GCP_1,-3.648,-5.812,6.862014865,-3.648,-5.812,6.862014865,-0.217679914,0,-0.01418943,0.221661469
821,DJI_0020.JPG,40,0,517,1886,GCP_2,-2.63,1.658,3.108997266,-2.63,1.658,3.108997266,0.020124969,0,-0.466931237,0.467459336
822,DJI_0020.JPG,40,0,4129,633,RR_2,-2.637,0.558,2.695391066,-2.637,0.558,2.695391066,0.287558688,0,0.327676833,0.451924477
823,DJI_0021.JPG,40,0,2595,3873,GCP_1,-0.418,-4.582,4.601026842,-0.428,-4.592,4.611902861,-0.395042801,0,-0.009789607,0.417096954
824,DJI_0021.JPG,40,0,521,2878,GCP_2,0.48,2.858,2.898027605,0.47,2.868,2.906256011,-0.195555685,0,-0.466051272,0.51474761
825,DJI_0021.JPG,40,0,4036,1482,RR_2,1.083,1.658,1.980366885,1.073,1.658,1.974915947,0.108568876,0,0.307217655,0.327695659
826,DJI_0021.JPG,40,0,1718,818,RR_3,0.766,2.684,2.791166781,0.766,2.684,2.791166781,0.249735958,0,-0.202721854,0.329887331
827,DJI_0022.JPG,40,0,534,3851,GCP_2,-3.76,0.948,3.87766734,-3.76,0.948,3.87766734,-0.39091304,0,-0.463191387,0.648714842
828,DJI_0022.JPG,40,0,3989,2426,RR_2,-3.037,0.738,3.125382057,-3.037,0.738,3.125382057,-0.098340417,0,0.29687807,0.314210121
829,DJI_0022.JPG,40,0,1681,1799,RR_3,-3.654,2.164,4.246717791,-3.654,2.164,4.246717791,0.039245326,0,-0.210861527,0.214646019
830,DJI_0022.JPG,40,0,2510,623,GCP_5,-1.94,-11.001,11.17074756,-1.94,-11.001,11.17074756,0.289580284,0,-0.028488855,0.299434965
831,DJI_0023.JPG,40,0,3938,3388,RR_2,-3.347,1.278,3.58269354,-3.347,1.268,3.579138583,-0.300855935,0,0.285658521,0.430960179
832,DJI_0023.JPG,40,0,1644,2765,RR_3,-4.064,2.244,4.642373531,-4.064,2.244,4.642373531,-0.171527833,0,-0.2190012,0.281796825
833,DJI_0023.JPG,40,0,2454,1597,GCP_5,-2.23,-10.741,10.97004927,-2.23,-10.741,10.97004927,0.083505735,0,-0.04080836,0.093181235
834,DJI_0023.JPG,40,0,1305,674,GCP_3,-5.535,-3.312,6.450237903,-5.545,-3.322,6.463954595,0.27924497,0,-0.293578203,0.418918276
835,DJI_0023.JPG,40,0,4040,738,RR_1,-1.988,2.412,3.125682006,-1.998,2.412,3.132051724,0.266188185,0,0.308097619,0.419909287
836,DJI_0024.JPG,40,0,1638,3633,RR_3,-5.034,1.754,5.330822826,-5.034,1.754,5.330822826,-0.349240596,0,-0.220321147,0.433125073
837,DJI_0024.JPG,40,0,2434,2474,GCP_5,-3.21,-10.831,11.29666592,-3.21,-10.831,11.29666592,-0.108786263,0,-0.045208183,0.118307267
838,DJI_0024.JPG,40,0,1296,1559,GCP_3,-6.705,-2.862,7.290272217,-6.705,-2.862,7.290272217,0.091800667,0,-0.295558123,0.310756924
839,DJI_0024.JPG,40,0,4012,1623,RR_1,-2.668,1.972,3.317681118,-2.668,1.972,3.317681118,0.077823542,0,0.301937867,0.312732961
840,DJI_0024.JPG,40,0,2542,54,GCP_4,-3.573,4.377,5.650173272,-3.573,4.377,5.650173272,0.400278352,0,-0.021449138,0.423761869
841,DJI_0025.JPG,40,0,2392,3390,GCP_5,-3.86,-10.981,11.63967186,-3.86,-10.981,11.63967186,-0.301257199,0,-0.054447812,0.315902106
842,DJI_0025.JPG,40,0,1263,2484,GCP_3,-7.395,-2.822,7.915156916,-7.395,-2.822,7.915156916,-0.110959561,0,-0.302817832,0.324423732
843,DJI_0025.JPG,40,0,3950,2563,RR_1,-3.058,1.922,3.61184828,-3.058,1.922,3.61184828,-0.128090041,0,0.288298415,0.317935407
844,DJI_0025.JPG,40,0,2486,1008,GCP_4,-3.943,4.447,5.943320453,-3.943,4.447,5.943320453,0.210117693,0,-0.033768643,0.21604248
845,DJI_0026.JPG,40,0,1281,3338,GCP_3,-4.505,-1.812,4.855756275,-4.515,-1.812,4.865035354,-0.290792075,0,-0.298857991,0.432298114
846,DJI_0026.JPG,40,0,3942,3438,RR_1,-0.128,3.682,3.684224206,-0.138,3.672,3.674592222,-0.310857336,0,0.286538486,0.440221763
847,DJI_0026.JPG,40,0,2481,1891,GCP_4,-0.883,5.847,5.913298403,-0.883,5.847,5.913298403,0.019025517,0,-0.034868599,0.039728039
848,DJI_0027.JPG,40,0,2438,2751,GCP_4,-1.793,5.017,5.327770453,-1.793,5.017,5.327770453,-0.16853637,0,-0.044328219,0.175991627
849,DJI_0028.JPG,40,0,1577,1796,GCP_4,-3.533,3.017,4.645899052,-3.533,3.017,4.645899052,0.039904217,0,-0.233740607,0.237309502
850,DJI_0028.JPG,40,0,2446,115,GCP_3,-8.495,-6.652,10.78953794,-8.475,-6.652,10.77379826,0.388842866,0,-0.042568289,0.412277452
851,DJI_0029.JPG,40,0,1676,2537,GCP_4,-7.793,2.747,8.262981181,-7.793,2.747,8.262981181,-0.122460004,0,-0.211961483,0.246487089
852,DJI_0029.JPG,40,0,2825,989,GCP_3,-11.835,-6.162,13.3430682,-11.825,-6.162,13.33419923,0.214111962,0,0.04080836,0.221419045
853,DJI_0029.JPG,40,0,101,1069,RR_1,-5.408,-0.238,5.413234523,-5.408,-0.228,5.412804079,0.197248468,0,-0.55844756,0.603537889
854,DJI_0029.JPG,40,0,1632,150,GCP_5,-7.33,-13.941,15.75056764,-7.32,-13.931,15.73706329,0.38223259,0,-0.221641094,0.467622426
855,DJI_0030.JPG,40,0,1635,3439,GCP_4,-3.533,4.757,5.925465214,-3.523,4.747,5.911475112,-0.311056717,0,-0.22098112,0.396532053
856,DJI_0030.JPG,40,0,2872,1911,GCP_3,-7.125,-4.512,8.433490914,-7.125,-4.512,8.433490914,0.014627275,0,0.051147945,0.053203945
857,DJI_0030.JPG,40,0,126,1893,RR_1,-1.008,1.052,1.456972203,-1.008,1.052,1.456972203,0.018585723,0,-0.552947781,0.553355579
858,DJI_0030.JPG,40,0,1699,1010,GCP_5,-2.57,-12.611,12.87020672,-2.56,-12.601,12.85841363,0.209696845,0,-0.206901686,0.300070003
859,DJI_0031.JPG,40,0,2863,2737,GCP_3,-9.825,-4.892,10.97553138,-9.825,-4.892,10.97553138,-0.165541859,0,0.049168024,0.174349145
860,DJI_0031.JPG,40,0,103,2686,RR_1,-4.068,1.022,4.194413904,-4.058,1.012,4.182285021,-0.154608288,0,-0.558007577,0.585854527
861,DJI_0031.JPG,40,0,1695,1816,GCP_5,-5.33,-13.021,14.0696603,-5.33,-13.021,14.0696603,0.035510982,0,-0.207781651,0.210926038
862,DJI_0031.JPG,40,0,2509,643,RR_3,-7.514,-1.006,7.581044255,-7.504,-1.006,7.571132808,0.285534671,0,-0.028708846,0.295077108
863,DJI_0031.JPG,40,0,196,24,RR_2,-5.167,-0.602,5.201950884,-5.157,-0.582,5.189737277,0.40586224,0,-0.537548399,0.725931856
864,DJI_0032.JPG,40,0,2837,3635,GCP_3,-9.135,-4.352,10.11870194,-9.135,-4.352,10.11870194,-0.349628977,0,0.043448254,0.367529273
