Image,u,v
DJI_0918.JPG,509,1972
DJI_0918.JPG,304,2234
DJI_0918.JPG,519,1958
DJI_0918.JPG,541,1826
DJI_0918.JPG,370,1686
DJI_0918.JPG,131,2299
DJI_0918.JPG,198,2013
DJI_0918.JPG,411,2381
DJI_0918.JPG,85,2372
DJI_0918.JPG,236,2385
DJI_0918.JPG,175,2109
DJI_0918.JPG,53,2317
DJI_0918.JPG,593,2314
DJI_0918.JPG,205,1980
DJI_0918.JPG,442,2295
DJI_0918.JPG,452,1932
DJI_0918.JPG,279,1977
DJI_0918.JPG,438,2101
DJI_0918.JPG,321,2298
DJI_0918.JPG,322,2268
DJI_0918.JPG,220,2115
DJI_0918.JPG,421,2166
DJI_0918.JPG,261,2164
DJI_0918.JPG,548,2189
DJI_0918.JPG,85,2115
DJI_0918.JPG,257,1936
DJI_0918.JPG,232,2121
DJI_0918.JPG,342,2348
DJI_0918.JPG,285,2321
DJI_0918.JPG,505,2002
DJI_0918.JPG,586,2347
DJI_0918.JPG,280,2143
DJI_0918.JPG,462,1844
DJI_0918.JPG,383,2023
DJI_0918.JPG,232,2082
DJI_0918.JPG,499,2132
DJI_0918.JPG,511,2174
DJI_0918.JPG,147,2019
DJI_0918.JPG,213,2378
DJI_0918.JPG,420,1829
DJI_0918.JPG,215,2300
DJI_0918.JPG,310,2053
DJI_0918.JPG,306,2004
DJI_0918.JPG,228,2363
DJI_0918.JPG,485,1649
DJI_0918.JPG,244,2088
DJI_0918.JPG,145,2101
DJI_0918.JPG,401,2222
DJI_0918.JPG,368,2059
DJI_0918.JPG,627,1662
DJI_0918.JPG,15,2100
DJI_0918.JPG,490,2021
DJI_0918.JPG,395,2355
DJI_0918.JPG,114,2247
DJI_0918.JPG,70,2265
DJI_0918.JPG,532,2258
DJI_0918.JPG,442,1940
DJI_0918.JPG,563,2345
DJI_0918.JPG,183,2318
DJI_0918.JPG,411,1912
DJI_0918.JPG,491,1788
DJI_0918.JPG,115,2181
DJI_0918.JPG,143,2059
DJI_0918.JPG,466,1730
DJI_0918.JPG,416,2178
DJI_0918.JPG,138,2186
DJI_0918.JPG,529,2312
DJI_0918.JPG,55,2205
DJI_0918.JPG,330,2361
DJI_0918.JPG,228,2189
DJI_0918.JPG,445,1895
DJI_0918.JPG,571,2382
DJI_0918.JPG,402,2188
DJI_0918.JPG,374,1843
DJI_0918.JPG,467,1788
DJI_0918.JPG,559,1726
DJI_0918.JPG,233,2208
DJI_0918.JPG,283,2260
DJI_0918.JPG,549,2035
DJI_0918.JPG,69,2359
DJI_0918.JPG,219,1962
DJI_0918.JPG,421,2219
DJI_0918.JPG,607,1927
DJI_0918.JPG,473,1640
DJI_0918.JPG,230,2133
DJI_0918.JPG,508,2293
DJI_0918.JPG,126,2016
DJI_0918.JPG,654,1682
DJI_0918.JPG,250,2099
DJI_0918.JPG,396,1688
DJI_0918.JPG,310,2023
DJI_0918.JPG,228,1953
DJI_0918.JPG,344,2253
DJI_0918.JPG,501,1906
DJI_0918.JPG,209,2156
DJI_0918.JPG,246,2062
DJI_0918.JPG,558,1763
DJI_0918.JPG,168,2356
DJI_0918.JPG,180,2288
DJI_0918.JPG,581,1834
DJI_0918.JPG,259,2328
DJI_0918.JPG,503,1886
DJI_0918.JPG,547,1652
DJI_0918.JPG,105,2172
DJI_0918.JPG,525,2361
DJI_0918.JPG,544,1760
DJI_0918.JPG,581,2250
DJI_0918.JPG,156,2139
DJI_0918.JPG,598,2355
DJI_0918.JPG,516,1844
DJI_0918.JPG,421,2247
DJI_0918.JPG,86,2231
DJI_0918.JPG,389,1923
DJI_0918.JPG,465,1899
DJI_0918.JPG,603,2327
DJI_0918.JPG,394,1744
DJI_0918.JPG,264,2117
DJI_0918.JPG,482,2227
DJI_0918.JPG,248,2239
DJI_0918.JPG,400,1882
DJI_0918.JPG,362,2346
DJI_0918.JPG,269,2179
DJI_0918.JPG,378,2332
DJI_0918.JPG,500,1990
DJI_0918.JPG,260,2055
DJI_0918.JPG,471,1821
DJI_0918.JPG,400,2078
DJI_0918.JPG,573,1975
DJI_0918.JPG,424,1846
DJI_0918.JPG,509,2051
DJI_0918.JPG,544,2164
DJI_0918.JPG,326,2081
DJI_0918.JPG,539,1959
DJI_0918.JPG,457,2088
DJI_0918.JPG,142,2135
DJI_0918.JPG,331,2043
DJI_0918.JPG,419,1859
DJI_0918.JPG,463,2204
DJI_0918.JPG,471,1703
DJI_0918.JPG,3670,2106
DJI_0918.JPG,3578,2017
DJI_0918.JPG,3568,2205
DJI_0918.JPG,3537,2014
DJI_0918.JPG,3460,2099
DJI_0918.JPG,3615,2224
DJI_0918.JPG,3470,2236
DJI_0918.JPG,3410,2182
DJI_0918.JPG,3540,2066
DJI_0918.JPG,3587,2170
DJI_0918.JPG,3441,2208
DJI_0918.JPG,3463,2202
DJI_0918.JPG,3535,2250
DJI_0918.JPG,3645,2230
DJI_0918.JPG,3482,2174
DJI_0918.JPG,3447,2094
DJI_0918.JPG,3420,2115
DJI_0918.JPG,3544,2141
DJI_0918.JPG,3642,2090
DJI_0918.JPG,3641,2187
DJI_0918.JPG,3675,1902
DJI_0918.JPG,3526,2183
DJI_0918.JPG,3500,2264
DJI_0918.JPG,3726,2141
DJI_0918.JPG,3500,2205
DJI_0918.JPG,3588,2109
DJI_0918.JPG,3737,2225
DJI_0918.JPG,3660,1865
DJI_0918.JPG,3556,2128
DJI_0918.JPG,3571,2134
DJI_0918.JPG,3480,2044
DJI_0918.JPG,3499,2137
DJI_0918.JPG,3627,2174
DJI_0918.JPG,3659,2153
DJI_0918.JPG,3444,2308
DJI_0918.JPG,3437,2152
DJI_0918.JPG,3499,2122
DJI_0918.JPG,3535,1975
DJI_0918.JPG,3474,2152
DJI_0918.JPG,3551,2165
DJI_0918.JPG,3686,2051
DJI_0918.JPG,3568,2170
DJI_0918.JPG,3700,2163
DJI_0918.JPG,3763,2156
DJI_0918.JPG,3477,2165
DJI_0918.JPG,3583,2081
DJI_0918.JPG,3626,2126
DJI_0918.JPG,3565,2278
DJI_0918.JPG,3573,2222
DJI_0918.JPG,3613,2141
DJI_0918.JPG,3618,2096
DJI_0918.JPG,3668,1882
DJI_0918.JPG,3492,2184
DJI_0918.JPG,3674,2225
DJI_0918.JPG,3659,1829
DJI_0918.JPG,3572,2052
DJI_0918.JPG,3515,2069
DJI_0918.JPG,3597,2140
DJI_0918.JPG,3510,2182
DJI_0918.JPG,3467,2219
DJI_0918.JPG,3658,1845
DJI_0918.JPG,3574,2032
DJI_0918.JPG,3691,2199
DJI_0918.JPG,3634,2196
DJI_0918.JPG,3424,2163
DJI_0918.JPG,3629,2094
DJI_0918.JPG,3604,2076
DJI_0918.JPG,3708,1841
DJI_0918.JPG,3479,2106
DJI_0918.JPG,3639,2245
DJI_0918.JPG,3428,2198
DJI_0918.JPG,3557,2061
DJI_0918.JPG,3653,2098
DJI_0918.JPG,3475,2290
DJI_0918.JPG,500,2932
DJI_0918.JPG,151,2432
DJI_0918.JPG,565,2513
DJI_0918.JPG,533,2938
DJI_0918.JPG,518,2888
DJI_0918.JPG,306,2594
DJI_0918.JPG,289,2664
DJI_0918.JPG,590,2426
DJI_0918.JPG,132,2732
DJI_0918.JPG,108,2437
DJI_0918.JPG,217,2971
DJI_0918.JPG,462,2682
DJI_0918.JPG,413,2882
DJI_0918.JPG,348,2978
DJI_0918.JPG,535,2426
DJI_0918.JPG,165,2607
DJI_0918.JPG,258,2996
DJI_0918.JPG,297,2696
DJI_0918.JPG,538,2816
DJI_0918.JPG,394,2456
DJI_0918.JPG,514,2420
DJI_0918.JPG,455,2763
DJI_0918.JPG,334,2723
DJI_0918.JPG,424,2963
DJI_0918.JPG,540,2731
DJI_0918.JPG,142,2545
DJI_0918.JPG,395,2920
DJI_0918.JPG,80,2679
DJI_0918.JPG,515,2507
DJI_0918.JPG,666,2470
DJI_0918.JPG,758,2775
DJI_0918.JPG,553,2426
DJI_0918.JPG,355,2931
DJI_0918.JPG,19,2603
DJI_0918.JPG,363,2625
DJI_0918.JPG,51,2445
DJI_0918.JPG,381,2501
DJI_0918.JPG,410,2486
DJI_0918.JPG,186,2730
DJI_0918.JPG,780,2835
DJI_0918.JPG,457,2558
DJI_0918.JPG,223,2747
DJI_0918.JPG,303,2824
DJI_0918.JPG,502,2713
DJI_0918.JPG,265,2568
DJI_0918.JPG,316,2999
DJI_0918.JPG,387,2674
DJI_0918.JPG,297,2515
DJI_0918.JPG,476,2612
DJI_0918.JPG,262,2694
DJI_0918.JPG,517,2454
DJI_0918.JPG,663,3123
DJI_0918.JPG,446,2862
DJI_0918.JPG,445,2508
DJI_0918.JPG,499,2644
DJI_0918.JPG,485,2601
DJI_0918.JPG,515,2769
DJI_0918.JPG,371,2920
DJI_0918.JPG,337,2492
DJI_0918.JPG,142,2699
DJI_0918.JPG,82,2647
DJI_0918.JPG,460,2634
DJI_0918.JPG,548,2462
DJI_0918.JPG,43,2586
DJI_0918.JPG,379,2894
DJI_0918.JPG,527,2693
DJI_0918.JPG,396,2538
DJI_0918.JPG,315,2678
DJI_0918.JPG,305,2426
DJI_0918.JPG,231,2827
DJI_0918.JPG,470,2980
DJI_0918.JPG,66,2816
DJI_0918.JPG,77,2979
DJI_0918.JPG,120,2760
DJI_0918.JPG,119,2938
DJI_0918.JPG,268,2532
DJI_0918.JPG,173,2678
DJI_0918.JPG,514,2624
DJI_0918.JPG,318,2621
DJI_0918.JPG,381,2566
DJI_0918.JPG,429,2429
DJI_0918.JPG,87,2560
DJI_0918.JPG,591,2469
DJI_0918.JPG,180,2940
DJI_0918.JPG,486,2486
DJI_0918.JPG,413,2738
DJI_0918.JPG,27,2555
DJI_0918.JPG,221,2424
DJI_0918.JPG,498,2534
DJI_0918.JPG,705,2792
DJI_0918.JPG,249,2430
DJI_0918.JPG,381,2713
DJI_0918.JPG,420,2794
DJI_0918.JPG,555,2689
DJI_0918.JPG,178,2432
DJI_0918.JPG,634,3114
DJI_0918.JPG,83,2831
DJI_0918.JPG,489,2668
DJI_0918.JPG,348,2670
DJI_0918.JPG,430,2463
DJI_0918.JPG,356,2614
DJI_0918.JPG,176,2567
DJI_0918.JPG,311,2450
DJI_0918.JPG,275,2660
DJI_0918.JPG,479,2445
DJI_0918.JPG,484,2414
DJI_0918.JPG,394,2685
DJI_0918.JPG,58,2433
DJI_0918.JPG,205,2514
DJI_0918.JPG,269,2841
DJI_0918.JPG,470,2532
DJI_0918.JPG,196,2550
DJI_0918.JPG,124,2700
DJI_0918.JPG,498,2455
DJI_0918.JPG,496,2957
DJI_0918.JPG,255,2461
DJI_0918.JPG,196,2442
DJI_0918.JPG,147,2727
DJI_0918.JPG,130,2899
DJI_0918.JPG,87,2425
DJI_0918.JPG,366,2507
DJI_0918.JPG,210,2756
DJI_0918.JPG,470,2916
DJI_0918.JPG,332,2549
DJI_0918.JPG,507,2636
DJI_0918.JPG,115,2498
DJI_0918.JPG,25,2463
DJI_0918.JPG,128,2831
DJI_0918.JPG,675,2460
DJI_0918.JPG,119,2955
DJI_0918.JPG,58,2797
DJI_0918.JPG,148,2923
DJI_0918.JPG,204,2910
DJI_0918.JPG,653,2434
DJI_0918.JPG,689,3154
DJI_0918.JPG,101,2739
DJI_0918.JPG,247,2970
DJI_0918.JPG,287,2634
DJI_0918.JPG,179,2808
DJI_0918.JPG,73,2803
DJI_0918.JPG,393,2422
DJI_0918.JPG,158,2416
DJI_0918.JPG,192,2511
DJI_0918.JPG,45,2637
DJI_0918.JPG,377,2650
DJI_0918.JPG,488,2829
DJI_0918.JPG,234,2866
DJI_0918.JPG,355,2515
DJI_0918.JPG,345,2995
DJI_0918.JPG,66,2618
DJI_0918.JPG,84,2503
DJI_0918.JPG,300,2852
DJI_0918.JPG,108,2532
DJI_0918.JPG,98,2835
DJI_0918.JPG,131,2509
DJI_0918.JPG,405,2574
DJI_0918.JPG,118,2644
DJI_0918.JPG,115,2449
DJI_0918.JPG,104,2519
DJI_0918.JPG,355,2842
DJI_0918.JPG,19,2501
DJI_0918.JPG,554,2705
DJI_0918.JPG,276,2438
DJI_0918.JPG,311,2963
DJI_0918.JPG,378,2749
DJI_0918.JPG,302,2929
DJI_0918.JPG,360,2816
DJI_0918.JPG,335,2885
DJI_0918.JPG,252,2786
DJI_0918.JPG,531,2457
DJI_0918.JPG,19,2621
DJI_0918.JPG,369,2698
DJI_0918.JPG,419,2720
DJI_0918.JPG,41,2516
DJI_0918.JPG,325,2645
DJI_0918.JPG,281,2740
DJI_0918.JPG,94,2890
DJI_0918.JPG,421,2750
DJI_0918.JPG,378,2548
DJI_0918.JPG,761,2815
DJI_0918.JPG,523,2729
DJI_0918.JPG,366,2941
DJI_0918.JPG,143,2481
DJI_0918.JPG,479,2701
DJI_0918.JPG,249,2730
DJI_0918.JPG,277,2772
DJI_0918.JPG,391,2699
DJI_0918.JPG,207,2866
DJI_0918.JPG,498,2678
DJI_0918.JPG,489,2923
DJI_0918.JPG,114,2798
DJI_0918.JPG,140,2940
DJI_0918.JPG,248,2690
DJI_0918.JPG,202,2801
DJI_0918.JPG,283,2959
DJI_0918.JPG,276,2456
DJI_0918.JPG,155,2534
DJI_0918.JPG,580,2479
DJI_0918.JPG,414,2460
DJI_0918.JPG,472,2490
DJI_0918.JPG,240,2487
DJI_0918.JPG,153,2447
DJI_0918.JPG,409,2959
DJI_0918.JPG,283,2492
DJI_0918.JPG,489,2707
DJI_0918.JPG,705,2418
DJI_0918.JPG,364,2471
DJI_0918.JPG,314,2435
DJI_0918.JPG,432,2442
DJI_0918.JPG,321,2635
DJI_0918.JPG,457,2907
DJI_0918.JPG,144,2500
DJI_0918.JPG,339,2611
DJI_0918.JPG,390,2867
DJI_0918.JPG,325,2765
DJI_0918.JPG,536,2479
DJI_0918.JPG,365,2642
DJI_0918.JPG,100,2594
DJI_0918.JPG,261,2941
DJI_0918.JPG,429,2873
DJI_0918.JPG,82,2722
DJI_0918.JPG,113,2735
DJI_0918.JPG,228,2814
DJI_0918.JPG,202,2564
DJI_0918.JPG,440,2750
DJI_0918.JPG,628,3157
DJI_0918.JPG,20,2413
DJI_0918.JPG,206,2848
DJI_0918.JPG,139,2712
DJI_0918.JPG,301,2478
DJI_0918.JPG,302,2796
DJI_0918.JPG,154,2586
DJI_0918.JPG,522,2926
DJI_0918.JPG,94,2780
DJI_0918.JPG,366,2589
DJI_0918.JPG,213,2700
DJI_0918.JPG,777,2782
DJI_0918.JPG,474,2419
DJI_0918.JPG,315,2829
DJI_0918.JPG,406,2935
DJI_0918.JPG,364,2716
DJI_0918.JPG,524,2856
DJI_0918.JPG,489,2775
DJI_0918.JPG,887,2619
DJI_0918.JPG,851,2426
DJI_0918.JPG,918,2756
DJI_0918.JPG,975,2805
DJI_0918.JPG,1002,2775
DJI_0918.JPG,838,2488
DJI_0918.JPG,853,2807
DJI_0918.JPG,882,2695
DJI_0918.JPG,846,2854
DJI_0918.JPG,922,2719
DJI_0918.JPG,827,2726
DJI_0918.JPG,917,2821
DJI_0918.JPG,876,2743
DJI_0918.JPG,915,2615
DJI_0918.JPG,926,2603
DJI_0918.JPG,878,2455
DJI_0918.JPG,901,2503
DJI_0918.JPG,921,2790
DJI_0918.JPG,845,2723
DJI_0918.JPG,953,2476
DJI_0918.JPG,879,2885
DJI_0918.JPG,922,2698
DJI_0918.JPG,896,2683
DJI_0918.JPG,851,2759
DJI_0918.JPG,816,2758
DJI_0918.JPG,902,2749
DJI_0918.JPG,886,2669
DJI_0918.JPG,905,2711
DJI_0918.JPG,936,2745
DJI_0918.JPG,902,2643
DJI_0918.JPG,856,2476
DJI_0918.JPG,958,2745
DJI_0918.JPG,814,2444
DJI_0918.JPG,931,2710
DJI_0918.JPG,2071,2663
DJI_0918.JPG,2125,2598
DJI_0918.JPG,2036,2699
DJI_0918.JPG,2130,2638
DJI_0918.JPG,2000,2679
DJI_0918.JPG,2381,3026
DJI_0918.JPG,2377,3040
DJI_0918.JPG,1983,2699
DJI_0918.JPG,2100,2647
DJI_0918.JPG,2004,2711
DJI_0918.JPG,2449,3010
DJI_0918.JPG,2421,3005
DJI_0918.JPG,2451,3067
DJI_0918.JPG,2472,3012
DJI_0918.JPG,2435,3007
DJI_0918.JPG,2870,3099
DJI_0918.JPG,4241,2706
DJI_0918.JPG,4195,2692
DJI_0918.JPG,4097,2844
DJI_0918.JPG,687,3292
DJI_0918.JPG,1367,3624
DJI_0918.JPG,1366,3314
DJI_0918.JPG,1244,3383
DJI_0918.JPG,1278,3448
DJI_0918.JPG,1370,3448
DJI_0918.JPG,1212,3332
DJI_0918.JPG,1410,3469
DJI_0918.JPG,1163,3323
DJI_0918.JPG,1224,3441
DJI_0918.JPG,1357,3353
DJI_0918.JPG,1391,3557
DJI_0918.JPG,1513,3451
DJI_0918.JPG,1462,3667
DJI_0918.JPG,1138,3420
DJI_0918.JPG,1117,3649
DJI_0918.JPG,1401,3335
DJI_0918.JPG,1459,3355
DJI_0918.JPG,1428,3260
DJI_0918.JPG,1419,3553
DJI_0918.JPG,1091,3544
DJI_0918.JPG,1310,3493
DJI_0918.JPG,1367,3649
DJI_0918.JPG,1427,3339
DJI_0918.JPG,1314,3578
DJI_0918.JPG,1422,3682
DJI_0918.JPG,1315,3335
DJI_0918.JPG,1283,3603
DJI_0918.JPG,1526,3637
DJI_0918.JPG,1293,3412
DJI_0918.JPG,1341,3531
DJI_0918.JPG,1438,3290
DJI_0918.JPG,1238,3421
DJI_0918.JPG,1177,3399
DJI_0918.JPG,1500,3604
DJI_0918.JPG,1124,3502
DJI_0918.JPG,1411,3423
DJI_0918.JPG,1237,3628
DJI_0918.JPG,1360,3596
DJI_0918.JPG,1158,3361
DJI_0918.JPG,1164,3429
DJI_0918.JPG,1224,3369
DJI_0918.JPG,1394,3633
DJI_0918.JPG,1446,3438
DJI_0918.JPG,1558,3590
DJI_0918.JPG,1353,3493
DJI_0918.JPG,1350,3689
DJI_0918.JPG,1099,3609
DJI_0918.JPG,1084,3365
DJI_0918.JPG,1448,3550
DJI_0918.JPG,1487,3567
DJI_0918.JPG,1326,3404
DJI_0918.JPG,1417,3372
DJI_0918.JPG,1396,3257
DJI_0918.JPG,1146,3593
DJI_0918.JPG,1234,3494
DJI_0918.JPG,1324,3539
DJI_0918.JPG,1396,3416
DJI_0918.JPG,1353,3575
DJI_0918.JPG,1360,3433
DJI_0918.JPG,1558,3548
DJI_0918.JPG,1074,3501
DJI_0918.JPG,1186,3625
DJI_0918.JPG,1428,3587
DJI_0918.JPG,1515,3624
DJI_0918.JPG,1498,3523
DJI_0918.JPG,1120,3387
DJI_0918.JPG,1384,3280
DJI_0918.JPG,1244,3551
DJI_0918.JPG,1158,3668
DJI_0918.JPG,1146,3654
DJI_0918.JPG,1206,3421
DJI_0918.JPG,1563,3741
DJI_0918.JPG,1380,3670
DJI_0918.JPG,1157,3497
DJI_0918.JPG,1460,3444
DJI_0918.JPG,1308,3354
DJI_0918.JPG,1437,3425
DJI_0918.JPG,1516,3478
DJI_0918.JPG,1353,3389
DJI_0918.JPG,1363,3540
DJI_0918.JPG,1446,3624
DJI_0918.JPG,1436,3569
DJI_0918.JPG,1275,3486
DJI_0918.JPG,1492,3619
DJI_0918.JPG,1411,3307
DJI_0918.JPG,1301,3655
DJI_0918.JPG,1366,3459
DJI_0918.JPG,1171,3515
DJI_0918.JPG,1330,3434
DJI_0918.JPG,1113,3325
DJI_0918.JPG,1323,3681
DJI_0918.JPG,1452,3392
DJI_0918.JPG,1299,3484
DJI_0918.JPG,1133,3405
DJI_0918.JPG,1390,3574
DJI_0918.JPG,1267,3597
DJI_0918.JPG,1288,3459
DJI_0918.JPG,1159,3579
DJI_0918.JPG,1422,3353
DJI_0918.JPG,1287,3479
DJI_0918.JPG,1231,3432
DJI_0918.JPG,1428,3380
DJI_0918.JPG,1180,3322
DJI_0918.JPG,1398,3675
DJI_0918.JPG,1127,3485
DJI_0918.JPG,1206,3583
DJI_0918.JPG,1485,3420
DJI_0918.JPG,1415,3456
DJI_0918.JPG,1191,3523
DJI_0918.JPG,1266,3664
DJI_0918.JPG,1195,3684
DJI_0918.JPG,1397,3354
DJI_0918.JPG,1127,3317
DJI_0918.JPG,1310,3372
DJI_0918.JPG,1484,3403
DJI_0918.JPG,1358,3709
DJI_0918.JPG,1454,3367
DJI_0918.JPG,1330,3459
DJI_0918.JPG,1327,3419
DJI_0918.JPG,1532,3503
DJI_0918.JPG,1228,3705
DJI_0918.JPG,1168,3590
DJI_0918.JPG,1465,3640
DJI_0918.JPG,1584,3758
DJI_0918.JPG,1531,3484
DJI_0918.JPG,1292,3747
DJI_0918.JPG,1157,3554
DJI_0918.JPG,1133,3649
DJI_0918.JPG,1587,3678
DJI_0918.JPG,1319,3759
DJI_0918.JPG,1234,3615
DJI_0918.JPG,1276,3622
DJI_0918.JPG,1468,3572
DJI_0918.JPG,1480,3511
DJI_0918.JPG,1108,3382
DJI_0918.JPG,1366,3677
DJI_0918.JPG,1381,3614
DJI_0918.JPG,1148,3541
DJI_0918.JPG,1188,3373
DJI_0918.JPG,1360,3470
DJI_0918.JPG,1381,3586
DJI_0918.JPG,1218,3387
DJI_0918.JPG,1476,3445
DJI_0918.JPG,1158,3336
DJI_0918.JPG,1398,3598
DJI_0918.JPG,1249,3703
DJI_0918.JPG,1434,3412
DJI_0918.JPG,1255,3627
DJI_0918.JPG,1166,3376
DJI_0918.JPG,1351,3421
DJI_0918.JPG,1152,3424
DJI_0918.JPG,1556,3707
DJI_0918.JPG,1416,3323
DJI_0918.JPG,1703,3730
DJI_0918.JPG,1647,3674
DJI_0918.JPG,1670,3647
DJI_0918.JPG,1617,3741
DJI_0918.JPG,1746,3447
DJI_0918.JPG,2010,3451
DJI_0918.JPG,1691,3702
DJI_0918.JPG,1695,3669
DJI_0918.JPG,1961,3481
DJI_0918.JPG,1815,3442
DJI_0918.JPG,1787,3522
DJI_0918.JPG,1928,3345
DJI_0918.JPG,1639,3698
DJI_0918.JPG,1879,3305
DJI_0918.JPG,1784,3413
DJI_0918.JPG,1928,3293
DJI_0918.JPG,2242,3555
DJI_0918.JPG,1966,3422
DJI_0918.JPG,2130,3719
DJI_0918.JPG,1613,3731
DJI_0918.JPG,2110,3797
DJI_0918.JPG,1827,3518
DJI_0918.JPG,1948,3490
DJI_0918.JPG,1781,3468
DJI_0918.JPG,1795,3401
DJI_0918.JPG,1832,3469
DJI_0918.JPG,1996,3465
DJI_0918.JPG,1941,3434
DJI_0918.JPG,1644,3711
DJI_0918.JPG,1668,3717
DJI_0918.JPG,1976,3476
DJI_0918.JPG,1647,3731
DJI_0918.JPG,1877,3341
DJI_0918.JPG,1613,3713
DJI_0918.JPG,2156,3813
DJI_0918.JPG,1814,3420
DJI_0918.JPG,1790,3489
DJI_0918.JPG,1700,3747
DJI_0919.JPG,1710,456
DJI_0919.JPG,1682,475
DJI_0919.JPG,1682,426
DJI_0919.JPG,2644,343
DJI_0919.JPG,2613,343
DJI_0919.JPG,2662,406
DJI_0919.JPG,2664,447
DJI_0919.JPG,2633,444
DJI_0919.JPG,54,1540
DJI_0919.JPG,3176,1279
DJI_0919.JPG,3077,1239
DJI_0919.JPG,3183,1159
DJI_0919.JPG,3120,1130
DJI_0919.JPG,3160,1072
DJI_0919.JPG,3073,1207
DJI_0919.JPG,3125,1235
DJI_0919.JPG,3084,1189
DJI_0919.JPG,3181,1125
DJI_0919.JPG,3156,1143
DJI_0919.JPG,3127,1194
DJI_0919.JPG,3129,1166
DJI_0919.JPG,3183,1091
DJI_0919.JPG,3094,1177
DJI_0919.JPG,3128,1261
DJI_0919.JPG,3156,1127
DJI_0919.JPG,3181,1107
DJI_0919.JPG,3111,1191
DJI_0919.JPG,3091,1205
DJI_0919.JPG,3250,1099
DJI_0919.JPG,3257,1149
DJI_0919.JPG,3233,1162
DJI_0919.JPG,3215,1126
DJI_0919.JPG,3216,1091
DJI_0919.JPG,4251,1553
DJI_0919.JPG,542,2119
DJI_0919.JPG,735,2194
DJI_0919.JPG,764,2179
DJI_0919.JPG,696,2236
DJI_0919.JPG,709,2229
DJI_0919.JPG,756,2236
DJI_0919.JPG,2125,1740
DJI_0919.JPG,2111,1763
DJI_0919.JPG,2101,1787
DJI_0919.JPG,2125,1811
DJI_0919.JPG,2078,1800
DJI_0919.JPG,2145,1797
DJI_0919.JPG,2069,1714
DJI_0919.JPG,2523,1961
DJI_0919.JPG,2540,1951
DJI_0919.JPG,2560,1945
DJI_0919.JPG,3230,2218
DJI_0919.JPG,97,2920
DJI_0919.JPG,315,2971
DJI_0919.JPG,163,2742
DJI_0919.JPG,313,3031
DJI_0919.JPG,161,3155
DJI_0919.JPG,299,2719
DJI_0919.JPG,450,3136
DJI_0919.JPG,45,2904
DJI_0919.JPG,252,3095
DJI_0919.JPG,297,2972
DJI_0919.JPG,373,3156
DJI_0919.JPG,304,3113
DJI_0919.JPG,58,3013
DJI_0919.JPG,27,2990
DJI_0919.JPG,622,3150
DJI_0919.JPG,93,2782
DJI_0919.JPG,247,2826
DJI_0919.JPG,123,2731
DJI_0919.JPG,204,2945
DJI_0919.JPG,229,2777
DJI_0919.JPG,186,2833
DJI_0919.JPG,330,3116
DJI_0919.JPG,289,3110
DJI_0919.JPG,290,2837
DJI_0919.JPG,142,3043
DJI_0919.JPG,146,2851
DJI_0919.JPG,122,2581
DJI_0919.JPG,210,2572
DJI_0919.JPG,269,3058
DJI_0919.JPG,57,2965
DJI_0919.JPG,228,3049
DJI_0919.JPG,180,2771
DJI_0919.JPG,85,2991
DJI_0919.JPG,225,2606
DJI_0919.JPG,287,2756
DJI_0919.JPG,83,2711
DJI_0919.JPG,45,2730
DJI_0919.JPG,156,2560
DJI_0919.JPG,22,2905
DJI_0919.JPG,270,2990
DJI_0919.JPG,184,2540
DJI_0919.JPG,68,3129
DJI_0919.JPG,85,3076
DJI_0919.JPG,197,3120
DJI_0919.JPG,201,2679
DJI_0919.JPG,197,3158
DJI_0919.JPG,303,2782
DJI_0919.JPG,188,3044
DJI_0919.JPG,250,2845
DJI_0919.JPG,115,3087
DJI_0919.JPG,172,2939
DJI_0919.JPG,124,2648
DJI_0919.JPG,16,3162
DJI_0919.JPG,179,3074
DJI_0919.JPG,141,2999
DJI_0919.JPG,295,2932
DJI_0919.JPG,364,3112
DJI_0919.JPG,118,3004
DJI_0919.JPG,220,3020
DJI_0919.JPG,441,3020
DJI_0919.JPG,291,3148
DJI_0919.JPG,243,2985
DJI_0919.JPG,109,2812
DJI_0919.JPG,167,3017
DJI_0919.JPG,323,3150
DJI_0919.JPG,287,2556
DJI_0919.JPG,127,3172
DJI_0919.JPG,195,2858
DJI_0919.JPG,246,2954
DJI_0919.JPG,124,2501
DJI_0919.JPG,103,2834
DJI_0919.JPG,340,2793
DJI_0919.JPG,74,3149
DJI_0919.JPG,342,3070
DJI_0919.JPG,71,2920
DJI_0919.JPG,211,2983
DJI_0919.JPG,23,3029
DJI_0919.JPG,243,2506
DJI_0919.JPG,70,2785
DJI_0919.JPG,50,2645
DJI_0919.JPG,288,3015
DJI_0919.JPG,283,2616
DJI_0919.JPG,28,2598
DJI_0919.JPG,101,2946
DJI_0919.JPG,18,2735
DJI_0919.JPG,159,3117
DJI_0919.JPG,263,2693
DJI_0919.JPG,172,2808
DJI_0919.JPG,62,2699
DJI_0919.JPG,247,2927
DJI_0919.JPG,211,2774
DJI_0919.JPG,247,3175
DJI_0919.JPG,67,2611
DJI_0919.JPG,369,3065
DJI_0919.JPG,252,2858
DJI_0919.JPG,43,3020
DJI_0919.JPG,292,2902
DJI_0919.JPG,362,3028
DJI_0919.JPG,304,2996
DJI_0919.JPG,31,2727
DJI_0919.JPG,173,2795
DJI_0919.JPG,264,2761
